id,value
1576D1,Smashable_Crate_04_577394
1576D2,Door_Load_Alfar_01_577497
1576D3,Smashable_Crate_04_577395
1576D4,Door_Hide_ERU_01_1239129
1576D5,Door_Load_Alfar_01_577408
1576DB,Trap_TimedSpike_579692
1576DE,Trap_TimedSpike_579963
1576DF,Trap_TimedSpike_579962
1576E0,Trap_TimedSpike_579961
1576E1,Interact_Shrine_Gaea_579948
1576E3,Door_Std_HOL_01_580598
1576E5,SpellbindingAltar_Std_Universal_01_580140
1576E6,BlacksmithForge_Std_Universal_01_580139
1576E7,AlchemyWorkbench_Std_Universal_01_580138
1576E8,OBSOLETE_ReagentSource_Amplitude_02_577223
1576E9,OBSOLETE_ReagentSource_Amplitude_02_577222
1576EA,OBSOLETE_ReagentSource_Amplitude_02_577221
1576EB,Container_Quest_Loot_01_481404
1576EC,Container_Std_ForestRuin_02_643433
1576ED,Door_Load_City_02_637015
1576EF,Container_Std_ForestRuin_01_579751
1576F0,Container_Std_ForestRuin_01_580002
1576F3,Container_Std_ForestRuin_01_577415
1576F4,Door_Load_City_02_556056
1576F5,Door_Load_Village_NS_01_567672
1576F6,Door_Load_Village_NS_01_567671
1576F7,Door_Load_Village_NS_01_567674
1576F8,Door_Load_Village_NS_01_567667
1576F9,Door_Load_Village_NS_01_567673
1576FA,Door_Std_NCA_Salt_Mine_01_573561
1576FB,Container_Std_ForestRuin_02_594200
1576FC,Container_Std_ForestRuin_01_593874
1576FE,Container_Std_ForestRuin_01_580918
1576FF,Door_Std_Jail_Cell_578062
157700,Door_Std_NCA_Salt_Mine_01_573560
157701,Door_Std_NCA_Salt_Mine_01_573433
157702,Door_Load_Alfar_01_567552
157703,Door_Load_Alfar_01_567543
157704,Door_Load_Alfar_01_576385
157705,Door_Load_Alfar_01_567534
157706,Door_Load_Alfar_01_569764
157707,Door_Load_Alfar_01_569779
157708,Door_Load_Alfar_01_569879
157709,Door_Load_City_02_574908
15770A,Container_Std_ForestRuin_01_577494
15770B,Container_Std_ForestRuin_03_577493
15770C,Smashable_Crate_01_577436
15770D,Smashable_Crate_01_577435
15770E,Door_Load_Village_NS_01_575500
157711,Container_Grave_583478
157712,Container_Grave_583477
157713,Door_Std_NCA_Salt_Mine_01_612508
157714,Container_Grave_583480
157715,Container_Grave_583479
157716,Container_Grave_583476
157717,Container_Grave_583474
157718,Container_Grave_583472
157719,Container_Grave_583470
15771A,Container_Grave_583469
15771B,Container_Grave_583468
15771C,Door_Load_Alfar_01_576622
15771D,Door_Load_City_02_576826
15771E,Container_Furniture_Bookshelf_SmallOrnate_621507
15771F,Door_Load_Alfar_01_546763
157720,Door_Load_Alfar_01_550759
157721,Door_Load_Alfar_01_494510
157722,Container_Std_ForestRuin_02_574120
157723,Container_Std_ForestRuin_02_574122
157724,Container_Std_ForestRuin_01_574121
157725,Door_Load_Village_NS_01_639944
157726,Door_Load_Alfar_01_484790
157727,Guard_Rathir_573335
157728,Container_Std_ForestRuin_01_573181
157729,Guard_Rathir_573111
15772A,Container_Std_ForestRuin_01_569844
15772B,Door_Load_Alfar_01_572641
15772C,Door_Load_Alfar_01_572637
15772D,Container_Std_Generic_01_733282
15772E,Door_Load_Alfar_01_571495
15772F,Door_Load_Village_NS_01_668899
157730,Container_Std_Generic_01_698593
157731,Door_Load_Alfar_01_572226
157732,Door_Load_Alfar_01_572133
157733,Door_Load_Alfar_01_572082
157734,Container_Std_ForestRuin_01_572072
157735,Container_Std_ForestRuin_01_572071
157736,Container_Std_ForestRuin_01_572069
157737,Container_Std_ForestRuin_01_572074
157738,Door_Load_Village_NS_01_558468
157739,Door_Load_Village_NS_01_558471
15773A,Container_Std_ForestRuin_01_572011
15773B,Door_Load_Village_NS_01_558469
15773C,Door_Load_Alfar_01_558075
15773D,Door_Load_Alfar_01_571492
15773E,Door_Load_Alfar_01_571486
15773F,Door_Load_City_02_637012
157740,Container_Std_ForestRuin_01_571312
157741,Door_Load_Mine_630178
157742,Container_Std_ForestRuin_01_571115
157744,Door_Load_Alfar_01_570857
157745,Door_Load_City_02_570341
157746,PARENT_Interactable_Statue_550800
157747,Door_Load_Mine_575560
157748,Container_Quest_Loot_01_569759
157749,Door_Load_Invisible_569272
15774A,Container_Std_ForestRuin_01_567948
15774B,Container_Std_ForestRuin_02_567946
15774C,Container_Std_ForestRuin_01_567950
15774D,Container_Std_ForestRuin_02_567952
15774E,Door_Load_Alfar_01_567796
15774F,Door_Load_Alfar_01_567784
157750,Door_Load_Alfar_01_567775
157751,Door_Load_Alfar_01_567701
157752,Door_Load_Alfar_01_567691
157753,Door_Load_Alfar_01_567678
157754,Door_Load_Alfar_01_483546
157755,Door_Load_Alfar_01_567641
157756,Door_Load_Alfar_01_567470
157757,Container_Std_ForestRuin_03_567951
157758,Container_Std_ForestRuin_01_567953
157759,Door_Load_Village_NS_Large_566915
15775B,Door_Load_Invisible_561719
15775D,Door_Load_TrapDoor_01_565543
15775E,Container_Std_Generic_01_698592
15775F,Door_Load_Village_NS_01_639943
157760,Door_Load_Alfar_01_561532
157761,Door_Load_City_02_564525
157762,Door_Load_City_02_564510
157763,Container_Std_ForestRuin_01_564296
157764,Container_Std_ForestRuin_02_564295
157765,Door_Load_Alfar_01_563960
157766,Activity_Alchemy_1289737
157767,Activity_Adessa_Shopkeeper_1289736
157768,Door_Hide_ERU_01_1239125
157769,Container_Std_STR_02_1257366
15776A,Container_Barrel_Tea_1257365
15776B,Container_Barrel_Tea_1257364
15776C,Container_Std_Barrel_01_561757
15776D,Container_Std_Barrel_01_561756
15776E,Container_Std_Barrel_01_561755
15776F,Container_Std_Barrel_01_561754
157770,Door_Load_Alfar_01_561546
157771,Door_Std_Universal_01_561513
157772,Door_Load_Village_NS_01_560983
157773,Door_Load_Village_NS_Large_560938
157774,Door_Std_Universal_01_560931
157775,Door_Load_City_02_646826
157776,Door_Load_Alfar_01_561701
157777,Container_Std_ForestRuin_03_583960
157778,Container_Std_ForestRuin_01_558559
157779,Container_Std_ForestRuin_02_558555
15777A,Container_Std_ForestRuin_01_558576
15777B,Container_Std_ForestRuin_03_558554
15777D,Door_Load_City_02_558046
15777E,Door_Load_Alfar_01_561635
15777F,Door_Load_Village_NS_01_560939
157780,Container_Std_ForestRuin_01_556135
157781,Door_Load_Alfar_01_561522
157782,Container_Std_ForestRuin_01_554291
157783,Door_Std_NCA_Salt_Mine_01_554206
157784,Invisible_Fast_Travel_Point_550392
157785,Door_Std_WoCavern_01_572132
157786,Container_Std_ForestRuin_02_574119
157787,Container_Std_ForestRuin_02_583959
157788,Container_Std_ForestRuin_02_574118
157789,Guard_Rathir_573112
15778A,Door_Load_Village_NS_01_545841
15778B,Door_Load_City_02_558027
15778C,Door_Load_City_02_548878
15778D,Container_Std_ForestRuin_01_555189
15778E,Door_Load_Alfar_01_561521
15778F,Container_Std_ForestRuin_02_555324
157790,Door_Load_Invisible_561717
157791,Door_Load_City_02_551482
157792,Door_Std_NCA_Salt_Mine_01_551394
157793,Door_Std_NCA_Salt_Mine_01_551393
157794,Door_Std_NCA_Salt_Mine_01_551390
157795,Door_Std_NCA_Salt_Mine_01_551391
157796,Door_Load_Alfar_01_546601
157797,Container_Std_ForestRuin_02_557399
157798,Container_Std_ForestRuin_02_557398
157799,Container_Std_ForestRuin_01_557397
15779A,Door_Load_Alfar_01_561520
15779C,Door_Load_Alfar_01_551719
15779D,Door_Load_Invisible_569339
15779E,Container_Std_ForestRuin_01_572014
15779F,Container_Std_ForestRuin_01_572013
1577A0,Door_Load_Alfar_01_473255
1577A1,Door_Load_City_02_464292
1577A2,Container_Std_ForestRuin_01_574117
1577A3,Container_Std_ForestRuin_01_583958
1577A4,Container_Grave_583430
1577A6,OBJ_TR06_HiddenDoor_505167
1577A7,OBJ_TR06_HiddenDoor_505166
1577A8,OBJ_TR06_HiddenDoor_505165
1577A9,OBJ_TR06_HiddenDoor_505148
1577AA,OBJ_TR06_HiddenDoor_505149
1577AB,Container_Std_ForestRuin_01_596303
1577AC,TR08_CathedralGuard_510999
1577AD,TR08_CathedralGuard_510997
1577AE,Door_Std_Universal_01_601739
1577AF,TR08_CathedralGuard_511001
1577B0,TR08_CathedralGuard_510998
1577B1,TMP_EntranceOrb_503922
1577B2,TMP_EntranceOrb_503921
1577B3,TMP_EntranceOrb_503929
1577B4,TMP_EntranceOrb_503923
1577B5,TMP_EntranceOrb_503927
1577B6,TMP_EntranceOrb_503871
1577B7,TMP_EntranceOrb_503928
1577B8,TMP_EntranceOrb_503926
1577B9,Smashable_Crate_01_477171
1577BA,Smashable_Crate_01_489418
1577BB,Smashable_Crate_01_477148
1577BC,Smashable_Crate_01_477162
1577BD,Smashable_Crate_01_489415
1577BE,Smashable_Crate_01_462602
1577BF,Smashable_Crate_01_489417
1577C0,Smashable_Crate_01_531884
1577C1,Smashable_Crate_01_450089
1577C2,Smashable_Crate_01_531886
1577C3,Smashable_Crate_01_531895
1577C4,Smashable_Crate_01_531894
1577C5,Smashable_Crate_01_525408
1577C6,Smashable_Crate_01_525419
1577C7,Smashable_Crate_01_525416
1577C8,Smashable_Crate_01_532912
1577C9,Smashable_Crate_01_525410
1577CA,Smashable_Crate_01_525418
1577CB,Smashable_Crate_01_531885
1577CC,Smashable_Crate_01_525411
1577CD,Smashable_Crate_01_525420
1577CE,Smashable_Crate_01_450192
1577CF,Smashable_Crate_01_525414
1577D0,Smashable_Crate_01_525409
1577D3,Smashable_Crate_01_525412
1577D4,Smashable_Crate_01_480004
1577D5,Smashable_Crate_01_525415
1577D6,Smashable_Crate_01_525413
1577D7,Smashable_Crate_01_450077
1577D8,Smashable_Crate_01_450081
1577D9,Smashable_Crate_01_450154
1577DA,Smashable_Crate_01_525417
1577DB,Smashable_Crate_01_532911
1577DC,Smashable_Crate_01_450049
1577DD,Smashable_Crate_01_450180
1577DE,Smashable_Crate_01_447150
1577DF,Smashable_Crate_01_450160
1577E0,Smashable_Crate_01_450168
1577E1,Smashable_Crate_01_450085
1577E2,Smashable_Crate_01_539562
1577E3,Smashable_Crate_01_539565
1577E4,Smashable_Crate_01_539564
1577E5,Smashable_Crate_01_539561
1577E6,Smashable_Crate_01_539563
1577E7,Smashable_Crate_01_539741
1577E8,Smashable_Crate_01_539566
1577E9,Smashable_Crate_01_539735
1577EA,Smashable_Crate_01_539730
1577EB,Smashable_Crate_01_539742
1577EC,Smashable_Crate_01_539734
1577ED,Smashable_Crate_01_539731
1577EF,Smashable_Barrel_02_450138
1577F0,Smashable_Crate_01_539733
1577F1,Smashable_Barrel_02_450124
1577F2,Smashable_Crate_01_539732
1577F3,Smashable_Barrel_02_450042
1577F4,Smashable_Barrel_02_450194
1577F5,Smashable_Barrel_02_450112
1577F6,Smashable_Barrel_01_450122
1577F7,Smashable_Barrel_01_450120
1577F8,Smashable_Barrel_01_450142
1577F9,Smashable_Barrel_02_450130
1577FA,Smashable_Barrel_02_447162
1577FB,Smashable_Barrel_02_450118
1577FC,Smashable_Barrel_02_447147
1577FD,Smashable_Barrel_02_450093
1577FE,Smashable_Barrel_02_450090
1577FF,Smashable_Barrel_02_450200
157800,Smashable_Barrel_02_450071
157801,Smashable_Barrel_01_450044
157802,Smashable_Barrel_01_450095
157803,Smashable_Barrel_01_450094
157804,Smashable_Barrel_01_450126
157805,Smashable_Barrel_01_450114
157806,Smashable_Barrel_01_450043
157807,Smashable_Barrel_01_450116
157808,Smashable_Barrel_01_450134
157809,Smashable_Barrel_01_450128
15780A,Smashable_Barrel_01_450136
15780B,Smashable_Barrel_01_447146
15780C,Smashable_Barrel_01_498423
15780D,Smashable_Barrel_01_450208
15780E,Smashable_Barrel_01_447160
15780F,Smashable_Barrel_01_450204
157810,Smashable_Barrel_01_447161
157811,Smashable_Barrel_01_450140
157812,Smashable_Barrel_01_450196
157813,Smashable_Barrel_01_450132
157814,Smashable_Barrel_01_450073
157815,Smashable_Barrel_01_450092
157816,Smashable_Barrel_01_447159
157817,Smashable_Barrel_01_450198
157818,Smashable_Barrel_01_450091
157819,Smashable_Barrel_01_450202
15781A,Smashable_Barrel_01_450072
15781B,Smashable_Crate_01_525405
15781C,Smashable_Barrel_01_450206
15781D,Smashable_Crate_01_525403
15781E,Smashable_Crate_01_525404
15781F,Smashable_Crate_01_525402
157820,Smashable_Crate_01_525407
157821,Smashable_Crate_01_525406
157822,Smashable_Crate_01_525397
157825,Door_Load_Alfar_01_549285
157826,Smashable_Crate_01_525395
157827,Smashable_Crate_01_525394
157828,Smashable_Crate_01_525396
157829,Smashable_Crate_01_525399
15782A,Smashable_Crate_01_525401
15782B,Smashable_Crate_01_525393
15782C,Door_Load_City_02_545652
15782D,Smashable_Crate_01_525398
15782E,Smashable_Crate_01_525400
15782F,M1_Door_Load_HuntersLodgeMurderRoom_450069
157830,Smashable_Crate_04_450074
157831,Smashable_Crate_04_450170
157832,Smashable_Crate_03_531893
157833,Smashable_Crate_03_531892
157834,Door_Load_Alfar_01_644592
157836,Smashable_Crate_03_450075
157837,Smashable_Crate_04_489413
157838,Smashable_Crate_04_450047
157839,Smashable_Crate_04_447155
15783A,Smashable_Crate_04_447156
15783B,Smashable_Crate_03_450176
15783C,Smashable_Crate_03_450172
15783D,Smashable_Crate_03_450087
15783E,Smashable_Crate_03_450083
15783F,Smashable_Crate_03_450150
157840,Smashable_Crate_03_450164
157841,Smashable_Crate_03_450079
157842,Container_Std_ForestRuin_03_548943
157843,Smashable_Crate_03_477154
157844,Smashable_Crate_03_450046
157845,Smashable_Crate_03_450158
157846,Smashable_Crate_03_450184
157847,Container_Std_ForestRuin_02_548942
157848,Door_Std_NCA_Salt_Mine_01_548888
15784A,Door_Std_NCA_Salt_Mine_01_682460
15784B,Smashable_Crate_04_477157
15784C,Smashable_Crate_04_477176
15784D,Smashable_Crate_04_450078
15784E,Smashable_Crate_04_477155
15784F,Smashable_Crate_04_477156
157850,Smashable_Crate_04_477175
157851,Smashable_Crate_04_450174
157852,Smashable_Crate_04_450156
157853,Smashable_Crate_04_480006
157855,Smashable_Crate_04_450182
157856,Smashable_Crate_04_450045
157861,Smashable_Crate_04_462610
157862,Smashable_Crate_04_462611
157863,Smashable_Crate_04_450148
157865,Smashable_Crate_04_450186
157866,Smashable_Crate_04_450162
157867,Smashable_Crate_04_477145
157869,Smashable_Crate_04_532914
15786A,Smashable_Crate_04_450086
15786B,Smashable_Crate_02_450152
15786C,Smashable_Crate_04_450082
15786D,Smashable_Crate_02_450166
15786E,Smashable_Crate_02_539574
15786F,Smashable_Crate_02_450076
157870,Smashable_Crate_02_480009
157871,Smashable_Crate_02_450048
157872,Smashable_Crate_02_477147
157873,Smashable_Crate_01_539572
157874,Smashable_Crate_01_539573
157875,Smashable_Crate_02_539714
157876,Container_Std_ForestRuin_01_453168
157877,Smashable_Crate_03_462605
157878,Smashable_Crate_03_462604
157879,Smashable_Crate_03_462607
15787A,Smashable_Crate_03_477146
15787B,Smashable_Crate_03_480008
15787C,Smashable_Crate_03_462608
15787D,Smashable_Crate_03_462606
15787E,Smashable_Crate_03_477173
15787F,Smashable_Crate_03_462609
157880,Smashable_Crate_02_450178
157881,Smashable_Crate_03_489416
157882,Smashable_Crate_03_480007
157883,Smashable_Crate_03_447152
157884,Smashable_Crate_03_489411
157885,Smashable_Crate_03_489412
157886,Smashable_Crate_03_477144
157887,Smashable_Crate_02_447151
157888,Smashable_Crate_02_480005
157889,Smashable_Crate_02_450190
15788A,Smashable_Crate_02_531887
15788B,Smashable_Crate_02_450084
15788C,Smashable_Crate_02_450088
15788D,Smashable_Crate_02_532913
15788E,Smashable_Crate_02_531891
15788F,Smashable_Crate_02_477149
157890,Smashable_Crate_02_477163
157891,Smashable_Crate_02_531888
157893,Smashable_Crate_02_477172
157894,Smashable_Crate_02_531889
157895,Smashable_Crate_02_450080
157896,Smashable_Crate_02_531890
157897,Smashable_Crate_02_489414
157898,Smashable_Crate_02_462603
157899,Container_Quest_Loot_01_499830
15789A,Container_Std_ForestRuin_01_474065
15789B,Container_Std_ForestRuin_01_450144
15789C,Container_Std_ForestRuin_01_450741
15789D,Container_Std_ForestRuin_01_450146
15789E,Container_Std_ForestRuin_01_465265
15789F,Container_Std_ForestRuin_01_450409
1578A0,Container_Furniture_Desk_A_462663
1578A1,Container_Furniture_Desk_A_480003
1578A2,Container_Furniture_Desk_B_480002
1578A3,Container_Std_ForestRuin_03_504051
1578A4,Container_Std_ForestRuin_03_532849
1578A5,Container_Std_ForestRuin_02_532848
1578A6,Container_Std_ForestRuin_02_532846
1578A7,Container_Std_ForestRuin_02_531783
1578A8,Container_Std_ForestRuin_02_531782
1578A9,Container_Std_ForestRuin_02_531781
1578AA,Container_Std_ForestRuin_02_504052
1578AB,Container_Std_ForestRuin_02_531780
1578AC,Container_Std_ForestRuin_02_539589
1578AD,DEV_Door_Load_Ladder_485741
1578AE,DEV_Door_JailCell_461734
1578AF,DEV_Door_JailCell_461744
1578B0,DEV_Door_JailCell_461739
1578B1,DEV_Door_JailCell_461735
1578B2,DEV_Door_JailCell_461736
1578B3,DEV_Door_JailCell_461738
1578B4,DEV_Door_JailCell_461737
1578B5,DEV_Door_JailCell_461741
1578B6,Container_Std_ForestRuin_01_501437
1578B7,Container_Std_ForestRuin_01_489377
1578B8,Container_Std_ForestRuin_01_501463
1578B9,Container_Std_ForestRuin_01_531779
1578BA,Container_Std_ForestRuin_01_499829
1578BB,Container_Std_ForestRuin_01_499825
1578BC,Container_Std_ForestRuin_01_499827
1578BD,Container_Std_ForestRuin_01_499835
1578BE,Container_Std_ForestRuin_01_501456
1578BF,Container_Std_ForestRuin_01_501458
1578C0,Container_Std_ForestRuin_01_501457
1578C1,Container_Std_ForestRuin_01_501452
1578C2,Container_Std_ForestRuin_01_501450
1578C3,Container_Std_ForestRuin_01_501448
1578C4,Container_Std_ForestRuin_01_499833
1578C5,Container_Std_ForestRuin_01_501462
1578C6,Container_Std_ForestRuin_02_474064
1578C7,Container_Std_ForestRuin_02_539729
1578C8,Container_Std_ForestRuin_02_450649
1578C9,Container_Std_ForestRuin_02_489410
1578CA,Container_Std_ForestRuin_01_532847
1578CB,Container_Std_ForestRuin_01_483541
1578CC,Container_Std_ForestRuin_02_587939
1578CD,Container_Std_ForestRuin_01_480000
1578CE,Container_Std_ForestRuin_02_504054
1578D0,Door_Load_Mine_576289
1578D1,Door_Load_City_02_548576
1578D2,Door_Load_City_02_548575
1578D3,Container_Std_ForestRuin_01_572012
1578D4,Door_Std_NCA_Salt_Mine_01_572426
1578D5,Door_Std_HOL_01_567893
1578D6,Door_Load_Alfar_01_546421
1578D7,Door_Load_Alfar_01_546420
1578D8,Door_Load_Alfar_01_546419
1578D9,Door_Load_Alfar_01_546262
1578DA,Door_Load_Alfar_01_545999
1578DB,Door_Load_Village_NS_01_545897
1578DC,Door_Load_Village_NS_01_545891
1578DD,Door_Load_Village_NS_01_545914
1578DE,Door_Load_Village_NS_01_545898
1578DF,Door_Load_City_02_546466
1578E0,Door_Load_City_02_546465
1578E1,Door_Load_City_02_546464
1578E2,Door_Std_WoCavern_01_503506
1578E3,Door_Std_WoCavern_01_446456
1578E4,Door_Std_WoCavern_01_446459
1578E5,Door_Std_WoCavern_01_503508
1578E6,Door_Std_WoCavern_01_503421
1578E7,Door_Load_Alfar_01_494497
1578E8,Door_Load_Alfar_01_462649
1578E9,Door_Std_WoCavern_01_231481
1578EA,Door_Std_WoCavern_01_239160
1578EB,Door_Load_Alfar_01_463888
1578EC,Door_Std_WoCavern_01_283176
1578ED,Door_Std_WoCavern_01_461440
1578EE,Container_Std_ForestRuin_02_448661
1578EF,DEV_Door_JailCell_461740
1578F0,Door_Std_WoCavern_01_461441
1578F1,Door_Std_WoCavern_01_276758
1578F2,Door_Load_Alfar_01_494473
1578F3,Door_Load_Alfar_01_488057
1578F4,Door_Load_Alfar_01_488058
1578F5,Door_Load_Alfar_01_488056
1578F6,Door_Load_Alfar_01_465268
1578F7,Door_Load_Alfar_01_465333
1578F8,Door_Load_Alfar_01_494411
1578F9,Door_Load_Alfar_01_494902
1578FA,Door_Load_Alfar_01_447275
1578FB,Door_Load_Alfar_01_494442
1578FC,Door_Load_City_02_474820
1578FD,Smashable_Crate_03_450188
1578FE,Door_Load_Alfar_01_488894
1578FF,Door_Load_Alfar_01_462625
157900,Door_Load_Alfar_01_488291
157901,Door_Load_Alfar_01_488290
157902,Door_Load_Alfar_01_488288
157903,Door_Load_Alfar_01_489477
157904,Door_Load_Alfar_01_489453
157905,Door_Load_Alfar_01_488909
157906,Door_Load_Alfar_01_488292
157907,Door_Load_Alfar_01_496004
157908,Door_Load_Alfar_01_488287
157909,Container_Std_ForestRuin_01_535160
15790A,Container_Std_ForestRuin_01_535159
15790B,Container_Std_ForestRuin_02_535158
15790C,Container_Std_ForestRuin_01_535157
15790D,Container_Std_ForestRuin_03_535142
15790E,Container_Std_ForestRuin_02_535141
15790F,Door_Load_Village_NS_01_558470
157910,Door_Load_Alfar_01_571992
157911,Door_Load_Alfar_01_494903
157912,Door_Load_Alfar_01_494901
157913,Door_Load_Alfar_01_494898
157914,Door_Load_Alfar_01_494892
157915,Door_Load_Alfar_01_488315
157916,Door_Load_Alfar_01_477181
157917,Door_Load_Alfar_01_488305
157918,Door_Load_Alfar_01_494900
157919,Door_Load_Alfar_01_488293
15791A,Door_Load_Alfar_01_494899
15791B,Door_Load_Alfar_01_524881
15791C,Door_Load_Alfar_01_488289
15791D,Door_Load_Alfar_01_460359
15791E,Door_Load_Alfar_01_489394
15791F,Door_Load_Alfar_01_461659
157920,Door_Load_Alfar_01_545532
157921,Door_Load_Alfar_01_489490
157922,Door_Load_Alfar_01_489380
157923,Container_Std_ForestRuin_01_535140
157924,Container_Std_ForestRuin_01_584228
157928,Container_Std_ForestRuin_03_536713
15792A,Container_Std_ForestRuin_01_540548
15792B,Container_Std_ForestRuin_01_540547
15792C,Container_Std_ForestRuin_01_540546
15792D,Container_Std_ForestRuin_01_536797
15792E,Container_Std_ForestRuin_01_536795
15792F,Door_Load_Invisible_535824
157930,Door_Std_HOL_01_595972
157931,Door_Load_Alfar_01_488175
157932,Door_Load_Village_NS_01_491346
157933,Door_Load_Alfar_01_496207
157934,Door_Load_Alfar_01_488171
157935,Door_Load_Alfar_01_447679
157936,Door_Load_Alfar_01_488174
157937,Container_Std_ForestRuin_01_536709
157938,Door_Std_NCA_Salt_Mine_01_597734
157939,Door_Load_Alfar_01_488286
15793A,Door_Load_Village_NS_01_491345
15793B,Door_Load_Alfar_01_488172
15793C,Door_Std_Universal_01_539738
15793D,Container_Std_ForestRuin_02_609455
15793E,Door_Load_Alfar_01_496208
15793F,Door_Load_Invisible_535826
157940,Door_Load_Alfar_01_498223
157941,Door_Std_Universal_01_539569
157942,Door_Std_Universal_01_539587
157943,Door_Std_Universal_01_539739
157944,Door_Std_Universal_01_539727
157945,Door_Std_VillageInterior_01_488910
157946,Door_Std_Universal_01_539570
157947,Door_Std_NCA_Salt_Mine_01_612433
157948,Door_Load_Alfar_01_483550
157949,Door_Load_Alfar_01_488059
15794A,Door_Load_Alfar_01_496249
15794B,Door_Load_Alfar_01_498280
15794C,Door_Load_Alfar_01_496265
15794D,Door_Load_Alfar_01_459482
15794E,Door_Load_Alfar_01_488055
15794F,Door_Load_Alfar_01_496461
157950,Door_Load_Alfar_01_488169
157951,Door_Load_Alfar_01_488168
157952,Door_Load_Alfar_01_488053
157953,Door_Std_NCA_Salt_Mine_01_526939
157954,Door_Std_NCA_Salt_Mine_01_526941
157955,Door_Load_Alfar_01_488282
157956,Door_Load_Alfar_01_488284
157957,Door_Load_Alfar_01_496065
157958,Door_Load_Alfar_01_488170
157959,Door_Load_Alfar_01_488285
15795A,Door_Load_Alfar_01_496013
15795B,Door_Load_Alfar_01_488283
15795D,Door_Load_Alfar_01_488173
15795E,Door_Load_Alfar_01_496039
15795F,Door_Load_City_02_510745
157960,Door_Load_City_02_498341
157961,Door_Std_VillageInterior_01_483551
157962,Door_Load_City_02_510067
157963,Door_Load_Alfar_01_501999
157964,Door_Load_Alfar_01_447375
157965,Door_Load_Alfar_01_447580
157966,Door_Load_City_02_493993
157967,Door_Std_WoCavern_01_283178
157968,Door_Load_Alfar_01_447475
157969,Door_Load_Alfar_01_477093
15796A,Door_Hide_WoCavern_01_505176
15796B,Door_Hide_WoCavern_01_505172
15796C,Door_Hide_WoCavern_01_505170
15796D,Door_Hide_WoCavern_01_505169
15796E,Door_Hide_WoCavern_01_505171
15796F,Door_Hide_WoCavern_01_505175
157970,Door_Hide_WoCavern_01_505173
157971,Door_Load_Alfar_01_499250
157972,Door_Load_Alfar_01_462632
157973,Door_Hide_WoCavern_01_505168
157974,Door_Load_City_02_503533
157975,Door_Load_Alfar_01_494431
157976,Door_Hide_WoCavern_01_505177
157977,Door_Hide_WoCavern_01_505174
157978,Door_Load_Alfar_01_496064
157979,Door_Load_Alfar_01_496063
15797A,Door_Load_Alfar_01_494486
15797B,Container_Std_ForestRuin_01_537879
15797C,Door_Load_Alfar_01_494412
15797D,Door_Load_City_02_480465
15797E,Door_Load_ERU_658135
15797F,Sign_Dalentarth_517756
157980,Sign_Dalentarth_517752
157981,Sign_Dalentarth_517738
157982,Sign_Dalentarth_517736
157983,Sign_Dalentarth_517747
157984,Sign_Dalentarth_517717
157985,Door_Load_Alfar_01_507282
157986,Door_Std_VillageInterior_01_507263
157987,Door_Std_VillageInterior_01_507147
157988,DEV_Door_JailCell_461715
157989,Door_Load_Alfar_01_505549
15798A,Door_Load_Alfar_01_495419
15798B,Door_Std_WoCavern_01_453046
15798C,Invisible_Fast_Travel_Point_453088
15798D,Door_Std_WoCavern_01_453051
15798E,TMP_M2_Container_HeroShrine_Obelisk_493917
15798F,Invisible_Fast_Travel_Point_456481
157990,Invisible_Fast_Travel_Point_456378
157991,Door_Load_Alfar_01_479089
157992,Door_Load_Alfar_01_478569
157993,Door_Load_Alfar_01_478519
157994,Door_Load_City_GNO_02_1361546
157995,Door_Std_NCA_Salt_Mine_01_1400735
157996,NPC_DAL_VAR_EzekielFife_1370455
157997,ReagentSource_Amplitude_1370453
157998,Container_Hide_Universal_03_536716
157999,Container_Std_ForestRuin_02_536712
15799A,Container_Std_Footlocker_01_1350843
15799B,Container_Std_ForestRuin_01_536796
15799E,Door_Load_City_GNO_02_605466
15799F,Container_Corpse_Almain_01_1400475
1579A0,Door_Load_Stronghold_1400012
1579A1,Door_Std_HOL_01_1400084
1579A2,Door_Load_Stronghold_1350295
1579A3,Door_Load_Stronghold_1399671
1579A4,Container_Std_Generic_01_1386046
1579A5,Citizen_Vaprend_ALM_Male_1365804
1579A6,Door_Std_NCA_Salt_Mine_Jail_01_1398299
1579A7,Door_Std_NCA_Salt_Mine_Jail_01_1398300
1579A8,Door_Load_ERU_EXT_1312717
1579A9,Door_Load_Alfar_01_1335824
1579AA,Door_Std_HOL_01_588427
1579AB,Door_Std_HOL_01_589239
1579AC,Door_Std_HOL_01_588426
1579AD,OBJ_FP01_TalkingCrystal_589209
1579AE,Door_Std_HOL_01_589236
1579B1,Door_Std_HOL_01_588425
1579B3,Door_Std_HOL_01_589233
1579B7,Door_Std_HOL_01_588424
1579BB,Door_Std_HOL_01_589230
1579C0,OBJ_FP01_TalkingCrystal_589211
1579C3,Door_Load_Stronghold_1386420
1579C5,Container_Std_Generic_02_1365863
1579CA,Container_Std_Generic_02_1378200
1579CC,PARENT_Load_Doors_1396960
1579CD,Door_Load_Stronghold_1382744
1579CE,PARENT_Load_Doors_1396958
1579CF,PARENT_Load_Doors_1396957
1579D0,PARENT_Load_Doors_1387403
1579D1,PARENT_Load_Doors_1396956
1579D2,Container_Std_Generic_01_1396931
1579D3,Container_Std_Generic_01_1396928
1579D4,Container_Std_Generic_02_1396925
